PERSON_ID,WA_wowy
201145,0.919388173779177
203500,2.748650930357886
1627832,3.1250696109280773
1628415,4.140888563209266
1628988,2.0752547059777866
1629098,0.1439180600752355
1629111,1.2336403485886798
1630224,4.630662431892116
1630256,2.1912838729328117
1630578,4.83734293197333
1631095,2.7671806043162954
1631106,3.2944648481803163
1631223,0.11502478586099245
1631466,0.4310197578553712
1641708,4.600347632928297
1641715,1.6675141821994588
1642263,1.8618459466115456
1642368,0.2588003105456663
